,ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Gerente,Meta_Mensal,Faturamento,Ano_Mes
228,229,2023-12-21,Recife,Notebook Dell,3500.0,1,Cliente_9427,Marcos,48000.0,3500.0,2023-12
229,230,2024-07-24,São Paulo,"Monitor 27""",1200.0,1,Cliente_6511,Carlos,50000.0,1200.0,2024-07
230,231,2023-02-20,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_22308,Fernanda,60000.0,250.0,2023-02
231,232,2024-11-28,Curitiba,iPhone 14,5500.0,1,Cliente_26832,Roberto,45000.0,5500.0,2024-11
232,233,2024-05-25,Porto Alegre,iPhone 14,5500.0,1,Cliente_17036,Pedro,42000.0,5500.0,2024-05
233,234,2023-02-15,Salvador,iPhone 14,5500.0,5,Cliente_28423,Ana,52000.0,27500.0,2023-02
234,235,2024-07-29,Belo Horizonte,iPhone 14,5500.0,5,Cliente_14294,Juliana,55000.0,27500.0,2024-07
235,236,2024-06-13,Recife,iPhone 14,5500.0,1,Cliente_28955,Marcos,48000.0,5500.0,2024-06
236,237,2023-06-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_1936,Carlos,50000.0,250.0,2023-06
237,238,2023-12-31,Salvador,Teclado Mecânico,250.0,1,Cliente_6439,Ana,52000.0,250.0,2023-12
238,239,2024-01-30,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_12191,Fernanda,60000.0,2200.0,2024-01
239,240,2024-09-01,São Paulo,Cabo HDMI,40.0,1,Cliente_1539,Carlos,50000.0,40.0,2024-09
240,241,2024-08-10,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_20646,Fernanda,60000.0,3200.0,2024-08
241,242,2023-01-15,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_26284,Juliana,55000.0,120.0,2023-01
242,243,2023-01-19,Curitiba,iPhone 14,5500.0,1,Cliente_20173,Roberto,45000.0,5500.0,2023-01
243,244,2024-11-10,Salvador,Notebook Dell,3500.0,1,Cliente_18444,Ana,52000.0,3500.0,2024-11
244,245,2024-03-12,Curitiba,Mouse Gamer,120.0,1,Cliente_14955,Roberto,45000.0,120.0,2024-03
245,246,2024-10-11,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_24057,Fernanda,60000.0,250.0,2024-10
246,247,2024-12-12,Porto Alegre,Notebook Dell,3500.0,1,Cliente_24445,Pedro,42000.0,3500.0,2024-12
247,248,2024-06-16,Salvador,Notebook Dell,3500.0,1,Cliente_29108,Ana,52000.0,3500.0,2024-06
248,249,2024-10-21,São Paulo,Notebook Dell,3500.0,1,Cliente_8471,Carlos,50000.0,3500.0,2024-10
249,250,2024-12-09,Curitiba,Smartphone Samsung,2200.0,2,Cliente_18062,Roberto,45000.0,4400.0,2024-12
250,251,2023-01-01,São Paulo,Teclado Mecânico,250.0,3,Cliente_22822,Carlos,50000.0,750.0,2023-01
251,252,2023-05-01,Recife,Notebook Dell,3500.0,2,Cliente_16690,Marcos,48000.0,7000.0,2023-05
252,253,2023-05-01,São Paulo,iPhone 14,5500.0,1,Cliente_3448,Carlos,50000.0,5500.0,2023-05
253,254,2023-06-04,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_11433,Pedro,42000.0,1200.0,2023-06
254,255,2023-10-19,Recife,Notebook Dell,3500.0,1,Cliente_13218,Marcos,48000.0,3500.0,2023-10
255,256,2023-04-17,Recife,Smartphone Samsung,2200.0,3,Cliente_22290,Marcos,48000.0,6600.0,2023-04
256,257,2024-06-28,Curitiba,Mouse Gamer,120.0,1,Cliente_12233,Roberto,45000.0,120.0,2024-06
257,258,2023-03-31,Recife,Teclado Mecânico,250.0,1,Cliente_18269,Marcos,48000.0,250.0,2023-03
258,259,2023-07-10,São Paulo,Cabo HDMI,40.0,1,Cliente_24296,Carlos,50000.0,40.0,2023-07
259,260,2023-04-29,Salvador,Smartphone Samsung,2200.0,1,Cliente_3763,Ana,52000.0,2200.0,2023-04
260,261,2023-05-22,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_10366,Juliana,55000.0,3500.0,2023-05
261,262,2024-04-14,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_8279,Pedro,42000.0,250.0,2024-04
262,263,2024-11-02,São Paulo,"Monitor 27""",1200.0,1,Cliente_27932,Carlos,50000.0,1200.0,2024-11
263,264,2023-01-11,Rio De Janeiro,Notebook Dell,3500.0,2,Cliente_28841,Fernanda,60000.0,7000.0,2023-01
264,265,2024-08-27,Salvador,Smartphone Samsung,2200.0,2,Cliente_15124,Ana,52000.0,4400.0,2024-08
265,266,2024-04-30,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_29990,Fernanda,60000.0,3200.0,2024-04
266,267,2023-12-15,São Paulo,iPhone 14,5500.0,10,Cliente_13893,Carlos,50000.0,55000.0,2023-12
267,268,2023-04-26,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_29261,Fernanda,60000.0,40.0,2023-04
268,269,2024-07-30,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_6420,Juliana,55000.0,120.0,2024-07
269,270,2023-06-26,Rio De Janeiro,Smartphone Samsung,2200.0,2,Cliente_23335,Fernanda,60000.0,4400.0,2023-06
270,271,2023-03-25,Curitiba,Teclado Mecânico,250.0,1,Cliente_8331,Roberto,45000.0,250.0,2023-03
271,272,2024-08-28,Salvador,Cabo HDMI,40.0,1,Cliente_25069,Ana,52000.0,40.0,2024-08
272,273,2024-07-26,Salvador,Cabo HDMI,40.0,1,Cliente_21199,Ana,52000.0,40.0,2024-07
273,274,2023-07-03,Salvador,Cabo HDMI,40.0,2,Cliente_29127,Ana,52000.0,80.0,2023-07
274,275,2024-08-29,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_28494,Juliana,55000.0,3500.0,2024-08
275,276,2024-02-27,Salvador,iPhone 14,5500.0,1,Cliente_4590,Ana,52000.0,5500.0,2024-02
276,277,2024-09-09,Online,Notebook Dell,3500.0,3,Cliente_12507,Sem Gerente (E-commerce),0.0,10500.0,2024-09
277,278,2024-05-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_2349,Roberto,45000.0,250.0,2024-05
278,279,2024-05-05,Salvador,Notebook Dell,3500.0,2,Cliente_18532,Ana,52000.0,7000.0,2024-05
279,280,2024-09-22,Belo Horizonte,Notebook HP,3200.0,1,Cliente_23256,Juliana,55000.0,3200.0,2024-09
280,281,2023-04-22,Porto Alegre,iPhone 14,5500.0,1,Cliente_22256,Pedro,42000.0,5500.0,2023-04
281,282,2023-08-19,Curitiba,iPhone 14,5500.0,1,Cliente_17094,Roberto,45000.0,5500.0,2023-08
282,283,2024-10-15,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_19847,Fernanda,60000.0,250.0,2024-10
283,284,2023-02-04,São Paulo,Mouse Gamer,120.0,1,Cliente_11276,Carlos,50000.0,120.0,2023-02
284,285,2024-10-26,Belo Horizonte,Notebook HP,3200.0,1,Cliente_21918,Juliana,55000.0,3200.0,2024-10
285,286,2023-11-05,Salvador,Smartphone Samsung,2200.0,1,Cliente_4591,Ana,52000.0,2200.0,2023-11
286,287,2023-11-08,São Paulo,Notebook Dell,3500.0,1,Cliente_22556,Carlos,50000.0,3500.0,2023-11
287,288,2023-01-29,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_3387,Juliana,55000.0,1200.0,2023-01
288,289,2023-11-17,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_24569,Juliana,55000.0,3500.0,2023-11
289,290,2024-11-23,Curitiba,Cabo HDMI,40.0,1,Cliente_2146,Roberto,45000.0,40.0,2024-11
290,291,2024-01-08,São Paulo,Notebook Dell,3500.0,1,Cliente_11654,Carlos,50000.0,3500.0,2024-01
291,292,2023-10-04,Porto Alegre,Smartphone Samsung,2200.0,3,Cliente_25011,Pedro,42000.0,6600.0,2023-10
292,293,2023-03-22,Salvador,Notebook Dell,3500.0,3,Cliente_22983,Ana,52000.0,10500.0,2023-03
293,294,2023-09-09,Rio De Janeiro,Notebook HP,3200.0,2,Cliente_21901,Fernanda,60000.0,6400.0,2023-09
294,295,2024-06-09,São Paulo,Notebook HP,3200.0,1,Cliente_12975,Carlos,50000.0,3200.0,2024-06
295,296,2024-06-05,Belo Horizonte,iPhone 14,5500.0,1,Cliente_19355,Juliana,55000.0,5500.0,2024-06
296,297,2023-11-26,Rio De Janeiro,Teclado Mecânico,250.0,5,Cliente_22877,Fernanda,60000.0,1250.0,2023-11
297,298,2023-01-12,Curitiba,Mouse Gamer,120.0,1,Cliente_3440,Roberto,45000.0,120.0,2023-01
298,299,2024-02-03,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_11679,Fernanda,60000.0,1200.0,2024-02
299,300,2023-12-19,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_10715,Fernanda,60000.0,40.0,2023-12
300,301,2023-08-26,São Paulo,Notebook Dell,3500.0,1,Cliente_14661,Carlos,50000.0,3500.0,2023-08
301,302,2023-01-30,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_471,Juliana,55000.0,7000.0,2023-01
302,303,2023-04-28,Belo Horizonte,Smartphone Samsung,2200.0,3,Cliente_24458,Juliana,55000.0,6600.0,2023-04
303,304,2024-06-23,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_2795,Juliana,55000.0,250.0,2024-06
304,305,2023-04-16,Recife,Notebook HP,3200.0,1,Cliente_25839,Marcos,48000.0,3200.0,2023-04
305,306,2023-10-14,Curitiba,"Monitor 27""",1200.0,1,Cliente_22864,Roberto,45000.0,1200.0,2023-10
306,307,2023-09-30,São Paulo,iPhone 14,5500.0,1,Cliente_14030,Carlos,50000.0,5500.0,2023-09
307,308,2023-08-13,Belo Horizonte,Notebook HP,3200.0,3,Cliente_5716,Juliana,55000.0,9600.0,2023-08
308,309,2024-03-10,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_10364,Fernanda,60000.0,40.0,2024-03
309,310,2023-03-28,Recife,Teclado Mecânico,250.0,1,Cliente_17637,Marcos,48000.0,250.0,2023-03
310,311,2024-12-07,Curitiba,Cabo HDMI,40.0,1,Cliente_14964,Roberto,45000.0,40.0,2024-12
311,312,2024-03-08,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_1484,Juliana,55000.0,120.0,2024-03
312,313,2023-12-14,Recife,iPhone 14,5500.0,2,Cliente_21148,Marcos,48000.0,11000.0,2023-12
313,314,2024-10-29,Salvador,Mouse Gamer,120.0,1,Cliente_8206,Ana,52000.0,120.0,2024-10
314,315,2024-12-21,Curitiba,Smartphone Samsung,2200.0,2,Cliente_3703,Roberto,45000.0,4400.0,2024-12
315,316,2023-12-23,Porto Alegre,Cabo HDMI,40.0,1,Cliente_6639,Pedro,42000.0,40.0,2023-12
316,317,2023-01-14,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_9321,Pedro,42000.0,2200.0,2023-01
317,318,2024-04-08,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_25627,Fernanda,60000.0,3500.0,2024-04
318,319,2024-08-23,Salvador,Mouse Gamer,120.0,1,Cliente_943,Ana,52000.0,120.0,2024-08
319,320,2023-07-16,Recife,Teclado Mecânico,250.0,1,Cliente_19252,Marcos,48000.0,250.0,2023-07
320,321,2023-07-17,São Paulo,Cabo HDMI,40.0,1,Cliente_28129,Carlos,50000.0,40.0,2023-07
321,322,2024-05-17,Salvador,"Monitor 27""",1200.0,5,Cliente_17277,Ana,52000.0,6000.0,2024-05
322,323,2023-11-20,Curitiba,iPhone 14,5500.0,1,Cliente_18587,Roberto,45000.0,5500.0,2023-11
323,324,2024-09-22,Recife,Notebook HP,3200.0,1,Cliente_7401,Marcos,48000.0,3200.0,2024-09
324,325,2023-11-12,Recife,Teclado Mecânico,250.0,5,Cliente_16447,Marcos,48000.0,1250.0,2023-11
325,326,2023-11-20,Curitiba,Teclado Mecânico,250.0,1,Cliente_15736,Roberto,45000.0,250.0,2023-11
326,327,2023-04-09,Recife,Smartphone Samsung,2200.0,1,Cliente_20875,Marcos,48000.0,2200.0,2023-04
327,328,2024-09-26,Recife,Mouse Gamer,120.0,1,Cliente_2035,Marcos,48000.0,120.0,2024-09
328,329,2024-03-03,Curitiba,Cabo HDMI,40.0,1,Cliente_8707,Roberto,45000.0,40.0,2024-03
329,330,2024-08-08,Salvador,Cabo HDMI,40.0,1,Cliente_17707,Ana,52000.0,40.0,2024-08
330,331,2024-03-14,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_2081,Fernanda,60000.0,3500.0,2024-03
331,332,2024-12-09,Porto Alegre,Notebook Dell,3500.0,1,Cliente_17597,Pedro,42000.0,3500.0,2024-12
332,333,2024-08-12,São Paulo,iPhone 14,5500.0,1,Cliente_7570,Carlos,50000.0,5500.0,2024-08
333,334,2024-09-22,Curitiba,Smartphone Samsung,2200.0,1,Cliente_29624,Roberto,45000.0,2200.0,2024-09
334,335,2023-01-02,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_27243,Juliana,55000.0,250.0,2023-01
335,336,2024-05-24,Recife,Cabo HDMI,40.0,2,Cliente_26086,Marcos,48000.0,80.0,2024-05
336,337,2023-03-20,Salvador,"Monitor 27""",1200.0,1,Cliente_2002,Ana,52000.0,1200.0,2023-03
337,338,2023-10-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16263,Carlos,50000.0,2200.0,2023-10
338,339,2023-05-12,São Paulo,iPhone 14,5500.0,1,Cliente_8203,Carlos,50000.0,5500.0,2023-05
339,340,2024-09-09,Curitiba,iPhone 14,5500.0,1,Cliente_11642,Roberto,45000.0,5500.0,2024-09
340,341,2024-01-31,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_11010,Juliana,55000.0,2200.0,2024-01
341,342,2023-05-21,Belo Horizonte,iPhone 14,5500.0,1,Cliente_14598,Juliana,55000.0,5500.0,2023-05
342,343,2024-08-07,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_1153,Fernanda,60000.0,2200.0,2024-08
343,344,2023-05-12,Belo Horizonte,Notebook HP,3200.0,1,Cliente_26194,Juliana,55000.0,3200.0,2023-05
344,345,2024-06-26,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_22274,Pedro,42000.0,2200.0,2024-06
345,346,2024-03-03,Curitiba,Mouse Gamer,120.0,1,Cliente_13760,Roberto,45000.0,120.0,2024-03
346,347,2023-11-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21660,Carlos,50000.0,2200.0,2023-11
347,348,2024-03-30,São Paulo,iPhone 14,5500.0,1,Cliente_22412,Carlos,50000.0,5500.0,2024-03
348,349,2023-03-03,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_5077,Juliana,55000.0,40.0,2023-03
349,350,2024-12-22,Recife,Mouse Gamer,120.0,1,Cliente_27917,Marcos,48000.0,120.0,2024-12
350,351,2023-08-30,Salvador,iPhone 14,5500.0,1,Cliente_15034,Ana,52000.0,5500.0,2023-08
351,352,2023-04-12,Porto Alegre,Notebook Dell,3500.0,1,Cliente_25241,Pedro,42000.0,3500.0,2023-04
352,353,2023-01-22,Salvador,Notebook Dell,3500.0,2,Cliente_17830,Ana,52000.0,7000.0,2023-01
353,354,2023-12-22,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_10856,Fernanda,60000.0,40.0,2023-12
354,355,2024-05-14,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_9153,Juliana,55000.0,80.0,2024-05
355,356,2023-09-25,Porto Alegre,Mouse Gamer,120.0,2,Cliente_19643,Pedro,42000.0,240.0,2023-09
356,357,2024-03-07,Curitiba,Notebook HP,3200.0,1,Cliente_8511,Roberto,45000.0,3200.0,2024-03
357,358,2023-10-29,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_20381,Fernanda,60000.0,40.0,2023-10
358,359,2024-03-31,Porto Alegre,Notebook Dell,3500.0,1,Cliente_8276,Pedro,42000.0,3500.0,2024-03
359,360,2024-02-13,Belo Horizonte,Smartphone Samsung,2200.0,5,Cliente_17030,Juliana,55000.0,11000.0,2024-02
360,361,2023-05-03,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_15164,Fernanda,60000.0,5500.0,2023-05
361,362,2023-02-11,Recife,Notebook Dell,3500.0,1,Cliente_18994,Marcos,48000.0,3500.0,2023-02
362,363,2024-09-29,Curitiba,Notebook Dell,3500.0,1,Cliente_3804,Roberto,45000.0,3500.0,2024-09
363,364,2023-11-27,Belo Horizonte,Notebook HP,3200.0,1,Cliente_20974,Juliana,55000.0,3200.0,2023-11
364,365,2023-11-07,São Paulo,Mouse Gamer,120.0,2,Cliente_5383,Carlos,50000.0,240.0,2023-11
365,366,2024-06-20,Curitiba,Mouse Gamer,120.0,1,Cliente_1920,Roberto,45000.0,120.0,2024-06
366,367,2023-12-02,Recife,Teclado Mecânico,250.0,1,Cliente_3473,Marcos,48000.0,250.0,2023-12
367,368,2024-08-15,Porto Alegre,Notebook HP,3200.0,1,Cliente_20754,Pedro,42000.0,3200.0,2024-08
368,369,2023-12-28,Recife,Smartphone Samsung,2200.0,2,Cliente_8892,Marcos,48000.0,4400.0,2023-12
369,370,2024-04-20,São Paulo,Mouse Gamer,120.0,3,Cliente_28114,Carlos,50000.0,360.0,2024-04
370,371,2023-07-15,Salvador,iPhone 14,5500.0,1,Cliente_26590,Ana,52000.0,5500.0,2023-07
371,372,2023-04-22,Curitiba,Cabo HDMI,40.0,2,Cliente_23771,Roberto,45000.0,80.0,2023-04
372,373,2023-08-14,Belo Horizonte,Notebook HP,3200.0,1,Cliente_24375,Juliana,55000.0,3200.0,2023-08
373,374,2023-04-24,São Paulo,Cabo HDMI,40.0,1,Cliente_6038,Carlos,50000.0,40.0,2023-04
374,375,2023-09-19,Salvador,Notebook Dell,3500.0,1,Cliente_10359,Ana,52000.0,3500.0,2023-09
375,376,2024-07-17,Belo Horizonte,iPhone 14,5500.0,2,Cliente_2223,Juliana,55000.0,11000.0,2024-07
376,377,2024-08-19,Rio De Janeiro,iPhone 14,5500.0,5,Cliente_19343,Fernanda,60000.0,27500.0,2024-08
377,378,2023-02-27,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_14386,Juliana,55000.0,7000.0,2023-02
378,379,2024-03-16,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_24395,Fernanda,60000.0,3200.0,2024-03
379,380,2024-12-12,Belo Horizonte,Notebook Dell,3500.0,2,Cliente_19309,Juliana,55000.0,7000.0,2024-12
380,381,2023-07-22,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_7797,Fernanda,60000.0,40.0,2023-07
381,382,2023-12-05,Curitiba,Teclado Mecânico,250.0,1,Cliente_16463,Roberto,45000.0,250.0,2023-12
382,383,2023-04-29,Salvador,iPhone 14,5500.0,1,Cliente_28640,Ana,52000.0,5500.0,2023-04
383,384,2024-09-13,Recife,"Monitor 27""",1200.0,1,Cliente_7779,Marcos,48000.0,1200.0,2024-09
384,385,2024-08-10,Curitiba,"Monitor 27""",1200.0,1,Cliente_7429,Roberto,45000.0,1200.0,2024-08
385,386,2023-09-25,São Paulo,Cabo HDMI,40.0,1,Cliente_8275,Carlos,50000.0,40.0,2023-09
386,387,2024-04-01,Curitiba,Smartphone Samsung,2200.0,1,Cliente_23998,Roberto,45000.0,2200.0,2024-04
387,388,2023-06-16,Curitiba,Mouse Gamer,120.0,1,Cliente_15755,Roberto,45000.0,120.0,2023-06
388,389,2023-10-15,Recife,Notebook Dell,3500.0,2,Cliente_2282,Marcos,48000.0,7000.0,2023-10
389,390,2024-12-09,Porto Alegre,Notebook Dell,3500.0,1,Cliente_26362,Pedro,42000.0,3500.0,2024-12
390,391,2024-03-31,Curitiba,Smartphone Samsung,2200.0,1,Cliente_9445,Roberto,45000.0,2200.0,2024-03
391,392,2024-09-09,São Paulo,Smartphone Samsung,2200.0,1,Cliente_24896,Carlos,50000.0,2200.0,2024-09
392,393,2023-10-05,Curitiba,Cabo HDMI,40.0,1,Cliente_28137,Roberto,45000.0,40.0,2023-10
393,394,2024-04-16,Curitiba,Cabo HDMI,40.0,2,Cliente_410,Roberto,45000.0,80.0,2024-04
394,395,2023-06-28,Curitiba,Smartphone Samsung,2200.0,1,Cliente_9715,Roberto,45000.0,2200.0,2023-06
395,396,2023-04-01,Salvador,iPhone 14,5500.0,1,Cliente_24939,Ana,52000.0,5500.0,2023-04
396,397,2023-06-27,Curitiba,Cabo HDMI,40.0,1,Cliente_29254,Roberto,45000.0,40.0,2023-06
397,398,2024-02-05,Recife,Teclado Mecânico,250.0,2,Cliente_29237,Marcos,48000.0,500.0,2024-02
398,399,2024-03-04,Salvador,Cabo HDMI,40.0,1,Cliente_3944,Ana,52000.0,40.0,2024-03
399,400,2024-11-29,Recife,Notebook Dell,3500.0,1,Cliente_19633,Marcos,48000.0,3500.0,2024-11
400,401,2024-03-03,São Paulo,Cabo HDMI,40.0,1,Cliente_19034,Carlos,50000.0,40.0,2024-03
401,402,2023-06-09,Porto Alegre,iPhone 14,5500.0,1,Cliente_3899,Pedro,42000.0,5500.0,2023-06
402,403,2024-09-09,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10440,Carlos,50000.0,2200.0,2024-09
403,404,2023-04-28,São Paulo,Notebook Dell,3500.0,1,Cliente_10335,Carlos,50000.0,3500.0,2023-04
404,405,2024-05-07,Porto Alegre,Cabo HDMI,40.0,1,Cliente_7463,Pedro,42000.0,40.0,2024-05
405,406,2023-01-30,Curitiba,iPhone 14,5500.0,1,Cliente_16332,Roberto,45000.0,5500.0,2023-01
406,407,2023-04-10,Porto Alegre,Teclado Mecânico,250.0,2,Cliente_16115,Pedro,42000.0,500.0,2023-04
407,408,2023-07-30,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_3163,Juliana,55000.0,40.0,2023-07
408,409,2024-08-08,Salvador,iPhone 14,5500.0,1,Cliente_8820,Ana,52000.0,5500.0,2024-08
409,410,2024-01-30,Curitiba,Teclado Mecânico,250.0,3,Cliente_24294,Roberto,45000.0,750.0,2024-01
410,411,2024-03-19,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_1530,Juliana,55000.0,2200.0,2024-03
411,412,2024-11-09,São Paulo,Cabo HDMI,40.0,1,Cliente_16844,Carlos,50000.0,40.0,2024-11
412,413,2024-11-08,Curitiba,Teclado Mecânico,250.0,2,Cliente_21004,Roberto,45000.0,500.0,2024-11
413,414,2024-02-05,Porto Alegre,Notebook Dell,3500.0,1,Cliente_5109,Pedro,42000.0,3500.0,2024-02
414,415,2023-02-18,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_17056,Pedro,42000.0,2200.0,2023-02
415,416,2024-08-21,Salvador,Notebook Dell,3500.0,1,Cliente_5564,Ana,52000.0,3500.0,2024-08
416,417,2024-09-22,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_20440,Pedro,42000.0,1200.0,2024-09
417,418,2023-04-25,Porto Alegre,Notebook HP,3200.0,1,Cliente_10505,Pedro,42000.0,3200.0,2023-04
418,419,2023-08-22,São Paulo,Cabo HDMI,40.0,1,Cliente_532,Carlos,50000.0,40.0,2023-08
419,420,2024-03-15,Recife,Teclado Mecânico,250.0,1,Cliente_22044,Marcos,48000.0,250.0,2024-03
420,421,2023-11-12,São Paulo,Notebook HP,3200.0,1,Cliente_12767,Carlos,50000.0,3200.0,2023-11
421,422,2023-05-02,Curitiba,Notebook HP,3200.0,1,Cliente_11916,Roberto,45000.0,3200.0,2023-05
422,423,2024-05-17,Recife,Teclado Mecânico,250.0,3,Cliente_22952,Marcos,48000.0,750.0,2024-05
423,424,2024-09-21,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_23210,Pedro,42000.0,2200.0,2024-09
424,425,2023-03-22,Recife,Cabo HDMI,40.0,1,Cliente_9956,Marcos,48000.0,40.0,2023-03
425,426,2024-03-25,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_7168,Juliana,55000.0,1200.0,2024-03
426,427,2024-02-10,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_22705,Fernanda,60000.0,3500.0,2024-02
427,428,2023-11-03,Recife,iPhone 14,5500.0,10,Cliente_27148,Marcos,48000.0,55000.0,2023-11
428,429,2024-07-16,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_20104,Fernanda,60000.0,3500.0,2024-07
429,430,2024-02-04,São Paulo,iPhone 14,5500.0,1,Cliente_28239,Carlos,50000.0,5500.0,2024-02
430,431,2023-10-23,São Paulo,Notebook Dell,3500.0,1,Cliente_1002,Carlos,50000.0,3500.0,2023-10
431,432,2023-11-23,Recife,Teclado Mecânico,250.0,1,Cliente_5756,Marcos,48000.0,250.0,2023-11
432,433,2024-05-30,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_10911,Juliana,55000.0,1200.0,2024-05
433,434,2023-02-28,São Paulo,Cabo HDMI,40.0,2,Cliente_24656,Carlos,50000.0,80.0,2023-02
434,435,2024-08-04,Rio De Janeiro,iPhone 14,5500.0,2,Cliente_3257,Fernanda,60000.0,11000.0,2024-08
435,436,2023-08-23,Recife,Cabo HDMI,40.0,1,Cliente_10979,Marcos,48000.0,40.0,2023-08
436,437,2024-12-19,Salvador,Cabo HDMI,40.0,1,Cliente_22871,Ana,52000.0,40.0,2024-12
437,438,2023-12-07,Recife,Cabo HDMI,40.0,2,Cliente_18730,Marcos,48000.0,80.0,2023-12
438,439,2023-05-24,Belo Horizonte,Mouse Gamer,120.0,2,Cliente_22820,Juliana,55000.0,240.0,2023-05
439,440,2024-07-20,Recife,Smartphone Samsung,2200.0,1,Cliente_13489,Marcos,48000.0,2200.0,2024-07
440,441,2023-08-24,Curitiba,Notebook Dell,3500.0,1,Cliente_5314,Roberto,45000.0,3500.0,2023-08
441,442,2024-06-19,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_21425,Fernanda,60000.0,40.0,2024-06
442,443,2024-09-29,Salvador,Notebook Dell,3500.0,1,Cliente_10965,Ana,52000.0,3500.0,2024-09
443,444,2023-09-24,Porto Alegre,Cabo HDMI,40.0,3,Cliente_29420,Pedro,42000.0,120.0,2023-09
444,445,2024-11-12,Salvador,iPhone 14,5500.0,2,Cliente_23318,Ana,52000.0,11000.0,2024-11
445,446,2024-10-04,Curitiba,Smartphone Samsung,2200.0,1,Cliente_16725,Roberto,45000.0,2200.0,2024-10
446,447,2024-09-30,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25,Roberto,45000.0,2200.0,2024-09
447,448,2024-06-17,Rio De Janeiro,Teclado Mecânico,250.0,2,Cliente_20647,Fernanda,60000.0,500.0,2024-06
448,449,2024-06-21,Recife,Mouse Gamer,120.0,2,Cliente_8432,Marcos,48000.0,240.0,2024-06
449,450,2024-05-22,Recife,Teclado Mecânico,250.0,5,Cliente_8750,Marcos,48000.0,1250.0,2024-05
450,451,2023-09-29,Curitiba,Teclado Mecânico,250.0,1,Cliente_13610,Roberto,45000.0,250.0,2023-09
451,452,2024-12-03,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_7651,Pedro,42000.0,250.0,2024-12
452,453,2024-09-29,Rio De Janeiro,Teclado Mecânico,250.0,3,Cliente_16989,Fernanda,60000.0,750.0,2024-09
453,454,2024-02-05,São Paulo,Teclado Mecânico,250.0,2,Cliente_8347,Carlos,50000.0,500.0,2024-02
454,455,2024-06-14,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_12961,Fernanda,60000.0,1200.0,2024-06
455,456,2023-03-20,Porto Alegre,Smartphone Samsung,2200.0,2,Cliente_22407,Pedro,42000.0,4400.0,2023-03
456,457,2024-07-31,Curitiba,Teclado Mecânico,250.0,1,Cliente_26074,Roberto,45000.0,250.0,2024-07
